state,regional_division,population,article_title,revision_id,article_quality
Pennsylvania,Middle Atlantic,"12,972,008","Lower Alsace Township, Berks County, Pennsylvania",1177808603.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Towamensing Township, Carbon County, Pennsylvania",1175377692.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Delaware Township, Northumberland County, Pennsylvania",1166850417.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Glassport, Pennsylvania",1177084028.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Jenkins Township, Luzerne County, Pennsylvania",1173517684.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Larksville, Pennsylvania",1176290980.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Washington Township, Erie County, Pennsylvania",1167836613.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Smith Township, Washington County, Pennsylvania",1167673202.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Pleasant, Pennsylvania",1179844127.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Jenkintown, Pennsylvania",1167420704.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Peters Township, Franklin County, Pennsylvania",1173871992.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Littlestown, Pennsylvania",1162572810.0,C
Pennsylvania,Middle Atlantic,"12,972,008","McKean Township, Erie County, Pennsylvania",1177806671.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Green Tree, Pennsylvania",1168990145.0,C
Pennsylvania,Middle Atlantic,"12,972,008","West Penn Township, Schuylkill County, Pennsylvania",1175371963.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Franklin Township, Chester County, Pennsylvania",1167017387.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Allen Township, Northampton County, Pennsylvania",1176458620.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Conneaut Township, Erie County, Pennsylvania",1160896686.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Jersey Shore, Pennsylvania",1176315940.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Sharpsville, Pennsylvania",1169338060.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Burrell Township, Indiana County, Pennsylvania",1166638601.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Ralpho Township, Northumberland County, Pennsylvania",1175382311.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Honesdale, Pennsylvania",1175876726.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Minersville, Pennsylvania",1157441396.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Scottdale, Pennsylvania",1170941274.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Penn Township, Snyder County, Pennsylvania",1157450302.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Tunkhannock Township, Wyoming County, Pennsylvania",1174320143.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Jackson Township, Cambria County, Pennsylvania",1173131920.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Fallowfield Township, Washington County, Pennsylvania",1178184700.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Narberth, Pennsylvania",1176703950.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Cresson Township, Cambria County, Pennsylvania",1157355990.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Foster Township, McKean County, Pennsylvania",1167016809.0,B
Pennsylvania,Middle Atlantic,"12,972,008","Lynn Township, Lehigh County, Pennsylvania",1177807026.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Hamburg, Pennsylvania",1178630317.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mahoning Township, Carbon County, Pennsylvania",1179413706.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Monongahela, Pennsylvania",1177687496.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Slatington, Pennsylvania",1171089614.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","North East, Pennsylvania",1157445691.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Salem Township, Luzerne County, Pennsylvania",1169036133.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Sellersville, Pennsylvania",1175431423.0,FA
Pennsylvania,Middle Atlantic,"12,972,008","Franklin Township, Carbon County, Pennsylvania",1165970327.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Manor Township, Armstrong County, Pennsylvania",1171474889.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Sugarloaf Township, Luzerne County, Pennsylvania",1171907284.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Birmingham Township, Chester County, Pennsylvania",1176482402.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Strasburg Township, Lancaster County, Pennsylvania",1175378296.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Mahoning Township, Montour County, Pennsylvania",1167333432.0,C
Pennsylvania,Middle Atlantic,"12,972,008","West Reading, Pennsylvania",1180111132.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Forty Fort, Pennsylvania",1171934078.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Menallen Township, Fayette County, Pennsylvania",1167341838.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Salem Township, Wayne County, Pennsylvania",1169095883.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Cornwall, Pennsylvania",1157355707.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Barrett Township, Pennsylvania",1177227550.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Greenfield Township, Blair County, Pennsylvania",1167128155.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Upper Paxton Township, Dauphin County, Pennsylvania",1175371987.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Little Britain Township, Lancaster County, Pennsylvania",1167319138.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Aldan, Pennsylvania",1177554284.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Connoquenessing Township, Butler County, Pennsylvania",1177332225.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pine Grove Township, Schuylkill County, Pennsylvania",1157451747.0,B
Pennsylvania,Middle Atlantic,"12,972,008","Ruscombmanor Township, Berks County, Pennsylvania",1175381183.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Heidelberg Township, Lebanon County, Pennsylvania",1167135373.0,B
Pennsylvania,Middle Atlantic,"12,972,008","Bethel Township, Berks County, Pennsylvania",1179046713.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Waynesburg, Pennsylvania",1175750196.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Mahanoy City, Pennsylvania",1166838064.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Baden, Pennsylvania",1176511423.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Throop, Pennsylvania",1158113989.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Tinicum Township, Delaware County, Pennsylvania",1167968131.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Chester Township, Delaware County, Pennsylvania",1173178313.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Windber, Pennsylvania",1165208780.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Charleroi, Pennsylvania",1177115550.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Fleetwood, Pennsylvania",1173541674.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Clarion Township, Clarion County, Pennsylvania",1173813179.0,C
Pennsylvania,Middle Atlantic,"12,972,008","North Beaver Township, Lawrence County, Pennsylvania",1175954723.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Brown Township, Mifflin County, Pennsylvania",1175073957.0,C
Pennsylvania,Middle Atlantic,"12,972,008","West Pikeland Township, Chester County, Pennsylvania",1175370664.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Jenner Township, Somerset County, Pennsylvania",1157436562.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Centre Township, Berks County, Pennsylvania",1174275213.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Chalfont, Pennsylvania",1173966763.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","East Franklin Township, Armstrong County, Pennsylvania",1171194694.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Boyertown, Pennsylvania",1179391518.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Canaan Township, Wayne County, Pennsylvania",1166689914.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Franklin Township, Beaver County, Pennsylvania",1176361572.0,Start
Pennsylvania,Middle Atlantic,"12,972,008","Edgmont Township, Delaware County, Pennsylvania",1166992447.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Dallastown, Pennsylvania",1157356176.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Caernarvon Township, Berks County, Pennsylvania",1176777995.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Greencastle, Pennsylvania",1173798572.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Ridgway, Pennsylvania",1179831043.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Sinking Spring, Pennsylvania",1173397950.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Rush Township, Centre County, Pennsylvania",1167642659.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Tinicum Township, Bucks County, Pennsylvania",1173798205.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Kittanning, Pennsylvania",1171360839.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Monroe Township, Snyder County, Pennsylvania",1157441488.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Millcreek Township, Lebanon County, Pennsylvania",1157441330.0,B
Pennsylvania,Middle Atlantic,"12,972,008","Waterford Township, Erie County, Pennsylvania",1175373632.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Lawrence Park Township, Erie County, Pennsylvania",1167295671.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Irwin, Pennsylvania",1157436246.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Woodward Township, Clearfield County, Pennsylvania",1169059406.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Elizabeth Township, Lancaster County, Pennsylvania",1157357626.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Akron, Pennsylvania",1174444665.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Laureldale, Pennsylvania",1173397761.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Washington Township, Berks County, Pennsylvania",1174634561.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Brookville, Pennsylvania",1166634726.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Carroll Valley, Pennsylvania",1166691535.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Lansford, Pennsylvania",1157438073.0,C
Pennsylvania,Middle Atlantic,"12,972,008","West Pottsgrove Township, Montgomery County, Pennsylvania",1175370643.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Shenango Township, Mercer County, Pennsylvania",1160605120.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Denver, Pennsylvania",1174365642.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Codorus Township, York County, Pennsylvania",1179090830.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pennsburg, Pennsylvania",1170351593.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Armagh Township, Mifflin County, Pennsylvania",1172046741.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Washington Township, Fayette County, Pennsylvania",1167836616.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Paradise Township, York County, Pennsylvania",1169873621.0,C
Pennsylvania,Middle Atlantic,"12,972,008","East Drumore Township, Lancaster County, Pennsylvania",1166990666.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Shrewsbury, Pennsylvania",1158102728.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Sewickley, Pennsylvania",1174438989.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Lower Milford Township, Lehigh County, Pennsylvania",1177807771.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Conestoga Township, Lancaster County, Pennsylvania",1166757744.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Rockland Township, Berks County, Pennsylvania",1174294696.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Green Township, Indiana County, Pennsylvania",1167127878.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Port Vue, Pennsylvania",1169848426.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Northumberland, Pennsylvania",1173845868.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Zelienople, Pennsylvania",1163975496.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Hempfield Township, Mercer County, Pennsylvania",1160603413.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Frackville, Pennsylvania",1173873837.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Jefferson Township, Lackawanna County, Pennsylvania",1174297999.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Northern Cambria, Pennsylvania",1175999756.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Clinton Township, Lycoming County, Pennsylvania",1157354960.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Paupack Township, Wayne County, Pennsylvania",1175383906.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Alsace Township, Berks County, Pennsylvania",1171904785.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Amwell Township, Pennsylvania",1171904925.0,C
Pennsylvania,Middle Atlantic,"12,972,008","North Manheim Township, Schuylkill County, Pennsylvania",1175954153.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Greenwich Township, Berks County, Pennsylvania",1178623839.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Millvale, Pennsylvania",1178478277.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Point Township, Northumberland County, Pennsylvania",1175382721.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Chadds Ford Township, Pennsylvania",1173535674.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Sadsbury Township, Chester County, Pennsylvania",1167666357.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Colerain Township, Lancaster County, Pennsylvania",1157355097.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Kane, Pennsylvania",1175718981.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Hanover Township, Beaver County, Pennsylvania",1176402357.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Joy Township, Adams County, Pennsylvania",1167392377.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Slippery Rock, Pennsylvania",1173791914.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Oley Township, Berks County, Pennsylvania",1175502487.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Jenks Township, Forest County, Pennsylvania",1173806640.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Jackson Township, Butler County, Pennsylvania",1177614707.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Parkesburg, Pennsylvania",1175594666.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mansfield, Pennsylvania",1166184776.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Rochester, Pennsylvania",1179060740.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pennsbury Township, Chester County, Pennsylvania",1175381723.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Damascus Township, Wayne County, Pennsylvania",1166848974.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Tilden Township, Berks County, Pennsylvania",1175377842.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Fox Township, Elk County, Pennsylvania",1179831555.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Portage Township, Cambria County, Pennsylvania",1157453631.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Wallace Township, Chester County, Pennsylvania",1175373804.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Pen Argyl, Pennsylvania",1171088128.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Halifax Township, Dauphin County, Pennsylvania",1167130195.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Price Township, Monroe County, Pennsylvania",1175382592.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Wharton Township, Fayette County, Pennsylvania",1159222107.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Trappe, Pennsylvania",1158115047.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Potter Township, Centre County, Pennsylvania",1167499366.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Upper Frederick Township, Montgomery County, Pennsylvania",1175372552.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Buffalo Township, Union County, Pennsylvania",1176486537.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Pleasant Township, Washington County, Pennsylvania",1152771781.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Winfield Township, Butler County, Pennsylvania",1175369498.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Mifflinburg, Pennsylvania",1157441183.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Muncy Creek Township, Lycoming County, Pennsylvania",1157442619.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Ohioville, Pennsylvania",1176767103.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Conewango Township, Warren County, Pennsylvania",1178599400.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Union Township, Berks County, Pennsylvania",1174295357.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Menallen Township, Adams County, Pennsylvania",1167341834.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Freeland, Pennsylvania",1176702652.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Lehman Township, Luzerne County, Pennsylvania",1167296735.0,C
Pennsylvania,Middle Atlantic,"12,972,008","West Salem Township, Mercer County, Pennsylvania",1175371863.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Fayette Township, Pennsylvania",1172847794.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Hegins Township, Schuylkill County, Pennsylvania",1167135355.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Rice Township, Luzerne County, Pennsylvania",1175381403.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Foster Township, Luzerne County, Pennsylvania",1157358990.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Lower Chichester Township, Delaware County, Pennsylvania",1177808457.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Union Township, Mifflin County, Pennsylvania",1175076234.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Freedom Township, Blair County, Pennsylvania",1173685876.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Heidelberg Township, Lehigh County, Pennsylvania",1171087000.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Charleston Township, Tioga County, Pennsylvania",1173730828.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Nockamixon Township, Bucks County, Pennsylvania",1175955178.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Etna, Pennsylvania",1168604732.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Saltlick Township, Fayette County, Pennsylvania",1175380619.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Sharpsburg, Pennsylvania",1173074486.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Sadsbury Township, Lancaster County, Pennsylvania",1167666360.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Masontown, Pennsylvania",1157440300.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Richmond Township, Berks County, Pennsylvania",1174294622.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Springfield Township, Erie County, Pennsylvania",1167676333.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Blairsville, Pennsylvania",1158921729.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Manheim Township, York County, Pennsylvania",1157439803.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Springdale, Pennsylvania",1178098012.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Oliver, Pennsylvania",1169487543.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Rush Township, Schuylkill County, Pennsylvania",1173539745.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pulaski Township, Lawrence County, Pennsylvania",1159983696.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pittston Township, Luzerne County, Pennsylvania",1175383612.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Forward Township, Allegheny County, Pennsylvania",1168833955.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Snyder Township, Blair County, Pennsylvania",1167673753.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Athens, Pennsylvania",1176420565.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Conoy Township, Lancaster County, Pennsylvania",1177101424.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Spring City, Pennsylvania",1158104623.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Reserve Township, Allegheny County, Pennsylvania",1175381945.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Douglass Township, Berks County, Pennsylvania",1177815134.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Upper Salford Township, Montgomery County, Pennsylvania",1175374252.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","West Brunswick Township, Schuylkill County, Pennsylvania",1175373254.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Ingram, Pennsylvania",1169058939.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Nesquehoning, Pennsylvania",1159822571.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Wheatfield Township, Perry County, Pennsylvania",1175370474.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Wesleyville, Pennsylvania",1158119547.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Hatfield, Pennsylvania",1178320653.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Palmyra Township, Pike County, Pennsylvania",1178959829.0,Start
Pennsylvania,Middle Atlantic,"12,972,008","Ebensburg, Pennsylvania",1178708691.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","South Franklin Township, Washington County, Pennsylvania",1175379398.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Wellsboro, Pennsylvania",1177608727.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Pitcairn, Pennsylvania",1169787164.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Union City, Pennsylvania",1178603006.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Tulpehocken Township, Berks County, Pennsylvania",1175377517.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Manor, Pennsylvania",1157439845.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Marlborough Township, Montgomery County, Pennsylvania",1177806865.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Pine Creek Township, Clinton County, Pennsylvania",1167495847.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Brackenridge, Pennsylvania",1168278355.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Pymatuning Township, Mercer County, Pennsylvania",1175382490.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Lower Towamensing Township, Carbon County, Pennsylvania",1177807473.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Upland, Pennsylvania",1176734397.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Centerville, Washington County, Pennsylvania",1152768043.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Slippery Rock Township, Lawrence County, Pennsylvania",1167673075.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","North Wales, Pennsylvania",1173026401.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mahanoy Township, Schuylkill County, Pennsylvania",1177806896.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Coplay, Pennsylvania",1177102182.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Earl Township, Berks County, Pennsylvania",1174275775.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Trafford, Pennsylvania",1158114947.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","London Britain Township, Chester County, Pennsylvania",1167321264.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Penn Township, Perry County, Pennsylvania",1167459263.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Penn, Pennsylvania",1173398145.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Daugherty Township, Beaver County, Pennsylvania",1174895136.0,Start
Pennsylvania,Middle Atlantic,"12,972,008","West Providence Township, Bedford County, Pennsylvania",1175371600.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Bart Township, Pennsylvania",1172124674.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Harmony Township, Beaver County, Pennsylvania",1167979496.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Homestead, Pennsylvania",1169035959.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Union Township, Adams County, Pennsylvania",1176484280.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Paradise Township, Monroe County, Pennsylvania",1174316289.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Paint Township, Somerset County, Pennsylvania",1169083363.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","New Britain, Pennsylvania",1157443937.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Decatur Township, Mifflin County, Pennsylvania",1175074849.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Mount Pocono, Pennsylvania",1179192972.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Mount Carmel Township, Northumberland County, Pennsylvania",1175956179.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Union Township, Lebanon County, Pennsylvania",1167740223.0,B
Pennsylvania,Middle Atlantic,"12,972,008","Fulton Township, Lancaster County, Pennsylvania",1167018652.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Fawn Township, York County, Pennsylvania",1169872739.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Edgewood, Allegheny County, Pennsylvania",1168517787.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Macungie, Pennsylvania",1179413509.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Myerstown, Pennsylvania",1167393715.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Lower Mount Bethel Township, Northampton County, Pennsylvania",1177807752.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Thornbury Township, Chester County, Pennsylvania",1158113936.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Girard, Pennsylvania",1164020488.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Heidelberg Township, York County, Pennsylvania",1169701145.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Orwigsburg, Pennsylvania",1157657673.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Wormleysburg, Pennsylvania",1170673007.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Wrightstown Township, Bucks County, Pennsylvania",1172276851.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Wyoming, Pennsylvania",1171924464.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Lower Chanceford Township, York County, Pennsylvania",1177808610.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Raccoon Township, Beaver County, Pennsylvania",1109656352.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Nottingham Township, Washington County, Pennsylvania",1175502457.0,Stub
Pennsylvania,Middle Atlantic,"12,972,008","Mohnton, Pennsylvania",1173398172.0,C
Pennsylvania,Middle Atlantic,"12,972,008","McSherrystown, Pennsylvania",1157440600.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Malvern, Pennsylvania",1179414836.0,GA
Pennsylvania,Middle Atlantic,"12,972,008","Mahoning Township, Lawrence County, Pennsylvania",1159982911.0,C
Pennsylvania,Middle Atlantic,"12,972,008","Bradford Township, Clearfield County, Pennsylvania",1175874005.0,C
