lastrevid,prediction
1173281938,GA
1179243074,GA
1174920275,Start
1177452171,GA
1179788933,C
1179702126,GA
1166205819,C
1165647519,GA
1169072200,GA
1177725696,C
1165747665,GA
1175865138,C
1175844535,C
1175833839,C
1178229758,GA
1178262938,C
1165538002,GA
1176586511,C
1165890405,C
1165894702,C
1166209964,Start
1173596511,C
1179420591,GA
1165896428,C
1166329784,C
1166210841,C
1177998377,C
1173174682,C
1173172740,C
1173172645,C
1177256617,C
1179724052,GA
1169069938,GA
1169472635,C
1169402405,GA
1169356800,C
1169335716,GA
1167077023,B
1178135048,GA
1165750703,GA
1178399094,B
1165752943,GA
1178151158,C
1169070406,C
1165907858,GA
1176972711,GA
1176972588,C
1180185458,C
1169080537,FA
1165507463,C
1172088768,GA
1166015095,GA
1171787683,C
1178959969,C
1171777559,GA
1171781294,C
1178307373,GA
1166067017,GA
1171740926,C
1166180826,GA
1166180938,C
1175406846,C
1172031479,C
1171981215,Start
1177345760,Start
1165752694,C
1172855396,GA
1173864504,C
1166209839,Start
1174061322,GA
1171920809,C
1171695592,C
1172066921,GA
1165961132,C
1166231061,C
1177249311,C
1175867962,C
1165895687,GA
1179383665,C
1173253677,GA
1173253514,C
1165507650,GA
1165536122,GA
1165538433,C
1179709490,GA
1179710165,B
1179710625,B
1165535619,GA
1165747422,C
1175989128,C
1176037376,GA
1179537606,C
1176013290,GA
1175887705,GA
1178029977,GA
1166230150,GA
1179389983,C
1177668065,GA
1180219950,B
1177696374,C
1165900728,C
1174812056,C
1176590692,GA
1175091653,C
1175103930,GA
1179681136,B
1175091568,GA
1175087995,C
1165892682,C
1177210395,C
1175046737,C
1175161338,Start
1166210874,C
1165897432,GA
1175164945,C
1176211916,B
1175724635,C
1178586094,C
1165891420,GA
1180082670,B
1159466547,C
1165508236,GA
1168089263,C
1166066980,C
1164704267,GA
1165750324,C
1166182754,GA
1165889993,C
1165899231,GA
1165900931,GA
1165904836,GA
1166333926,GA
1165538403,GA
1165746815,GA
1159239322,GA
1166230326,C
1176588161,C
1176582638,GA
1165747029,GA
1166206226,C
1169535605,C
1165507433,C
1167821299,GA
1167584787,GA
1170082629,GA
1165751987,GA
1176715028,GA
1172777931,GA
1165896719,GA
1167496870,GA
1159466155,GA
1177242753,GA
1165901846,GA
1176562900,B
1166331287,GA
1177625741,GA
1165746603,GA
1169161281,GA
1175726595,GA
1166334431,GA
1165646910,C
1165897420,C
1176980035,C
1168750680,GA
1165508712,C
1177097291,C
1165646872,C
1175752412,C
1165751037,GA
1165751970,GA
1165752516,C
1165900874,GA
1167816241,GA
1172638023,C
1178990114,GA
1167895844,GA
1165748199,GA
1165901954,C
1165906381,C
1179712783,GA
1179713198,GA
1179788973,GA
1166015354,GA
1166018444,GA
1176556494,C
1165647035,C
1175602405,C
1178261067,C
1165752353,C
1166229316,GA
1165900588,GA
1176556454,C
1165902333,GA
1166331412,C
1176816014,GA
1165907532,GA
1174282569,GA
1177494911,C
1165507184,C
1179872274,C
1165904526,GA
1165752239,C
1165892264,GA
1177425765,C
1165900861,C
1170014200,B
1166067496,GA
1165748997,C
1165897686,GA
1180110077,C
1179708261,GA
1179708928,GA
1179788545,C
1179707408,C
1178795238,C
1178728195,GA
1179788941,C
1179721306,C
1169534334,GA
1178117588,C
1167298410,GA
1171951093,C
1165900225,GA
1172565601,C
1165902118,C
1178395320,FA
1165537630,GA
1177704116,GA
1165647958,GA
1165747567,C
1165749670,GA
1165750096,GA
1173216254,C
1179095383,GA
1165750983,GA
1175442591,C
1165752542,GA
1165894259,GA
1165894943,GA
1177704146,B
1173864753,GA
1170289289,GA
1165902340,GA
1165902697,GA
1165647997,GA
1165903751,C
1165906961,GA
1175722495,B
1177688312,GA
1176712531,B
1174081479,GA
1174074422,C
1177964608,GA
1179797359,GA
1172524931,C
1172524730,C
1172508031,C
1172507678,GA
1172515176,GA
1166535163,C
1177290204,GA
1165749497,C
1177432105,GA
1165894635,C
1157208499,C
1165908347,GA
1179689400,GA
1169168143,GA
1179441945,GA
1179488691,GA
1179441873,C
1179451008,GA
1179441820,GA
1179398803,GA
1179447868,GA
1179447630,C
1165891170,GA
1165891873,GA
1179447524,GA
1165894773,GA
1166211056,GA
1179398556,B
1165903068,GA
1179442171,GA
1165904867,GA
1169637289,GA
1171327900,GA
1165129716,C
1165647746,GA
1177677165,B
1165650620,C
1165748507,GA
1165749902,GA
1165752510,GA
1165752553,C
1179406825,B
1165893217,C
1173169770,C
1165897106,GA
1165897110,GA
1168103340,GA
1165897716,C
1165898831,C
1165898826,GA
1165900750,C
1165903369,GA
1169174678,B
1179116659,C
1179116955,C
1179086417,C
1179086241,GA
1166017269,GA
1179117090,GA
1179122857,C
1179115946,C
1179115687,C
1166206715,C
1166207581,GA
1165894519,C
1166211143,C
1165907561,GA
1172979083,GA
1172979301,C
1172948205,GA
1172955053,C
1178018333,C
1172948249,C
1173181994,C
1175539141,C
1175539021,C
1166018673,Start
1167920314,GA
1178777237,C
1166331431,C
1174475873,GA
1170890914,C
1165752012,GA
1165889307,C
1165891468,GA
1176834610,C
1176831468,GA
1176831654,GA
1177478223,GA
1178614122,Start
1168352564,C
1168396580,GA
1167172504,C
1176205231,C
1168305665,GA
1168305427,GA
1168043733,C
1178608153,C
1165907238,C
1165908226,C
1179803685,C
1179805329,B
1179804692,GA
1178119250,C
1165537502,GA
1165750985,C
1165647884,C
1165747641,C
1165752558,GA
1165537391,GA
1175867036,C
1165752305,C
1166331985,GA
1178962512,B
1165536085,GA
1179037586,C
1171872567,C
1177375679,B
1165895642,C
1178662956,C
162937887,Stub
1159230577,C
1165896701,GA
1175334314,GA
1178158723,C
1175283807,C
1178715400,GA
1175250649,GA
1175251632,C
1165748466,C
1169273670,C
1175250852,GA
1165899750,Start
1176545112,C
1176544954,GA
1165746717,GA
1165751879,GA
1165752001,GA
1166230456,GA
1174923418,C
1174932370,C
1174932452,C
1167127443,C
1165751896,C
1179648184,C
1174865396,GA
1166209967,C
1166229299,Start
1174848870,C
1174902369,Start
1174865792,C
1165536559,GA
1172568291,C
1169255783,C
1167193211,C
1165751403,GA
1167473889,GA
1165902630,GA
1176341562,GA
1173336258,C
1173319331,C
1173300928,C
1173319151,GA
1165645337,C
1159238702,C
1165536422,C
1165899452,C
1165900369,GA
1176832703,GA
1165904521,GA
1177674215,C
1165647582,C
1170169027,GA
1165896592,C
1166330068,C
1165903354,C
1165751977,C
1165752922,GA
1165891212,C
1175282633,GA
1166208645,C
1174387381,C
1178962995,C
1166205891,GA
1179981594,C
1165538851,GA
1174303304,GA
1166476975,C
1165892406,C
1165507018,GA
1175387170,C
1165645954,GA
1177273278,GA
1165646247,GA
1165646813,C
1165749207,GA
1166182224,C
1172232988,GA
1165895782,GA
1179920537,C
1166018739,GA
1177604950,C
1166182606,GA
1179964562,GA
1177975332,GA
1166331302,GA
1179718313,GA
1179718998,GA
1179717567,B
1165747842,C
1165904111,GA
1174188564,C
1165903468,C
1173110940,C
1173124728,C
1179393716,B
1173111172,C
1173111016,C
1173122821,C
1169169943,C
1173122458,C
1172735347,C
1174355462,C
1172723871,GA
1165891804,C
1165893402,GA
1173522360,GA
1176927086,C
1166371849,C
1170899613,C
1174284373,GA
1178385447,C
1178359101,C
1165509206,Start
1165536073,C
1176913411,C
1165747913,GA
1165749020,C
1165749841,C
1165890013,C
1165891350,GA
1165902803,C
1165894153,C
1165899706,GA
1165899922,GA
1165900291,C
1180173486,B
1178818248,GA
1173476482,GA
1174858510,C
1176725863,C
1178602330,C
1165752570,C
1165894954,C
1165893156,GA
1166016652,C
1171965861,GA
1165893445,C
1159466368,C
1178572181,GA
1178572078,C
1176784803,C
1176784409,C
1176784681,GA
1172241051,C
1165895615,C
1169170801,C
1176561586,GA
1175900364,C
1180297470,GA
1173233899,GA
1165896192,GA
1165897146,GA
1165897352,GA
1166230207,GA
1165901559,GA
1165902438,GA
1166330267,GA
1177205317,GA
1165908319,GA
1166334311,C
1179799409,C
1179800127,C
1179801127,C
1167272034,Start
1167234635,Start
1167107859,Start
1167108148,GA
1172249839,GA
1166230065,GA
1180405134,GA
1165539339,GA
1165645878,GA
1165747724,GA
1172844790,C
1179195510,Start
1165508478,C
1179164013,C
1179216800,C
1179160526,C
1179160472,C
1179195442,C
1179169412,C
1179169274,C
1179169148,C
1179160375,C
1179152515,GA
1179152394,C
1179151459,C
1179151234,C
1179151067,C
1179164127,C
1166229836,C
1173324510,C
1176637034,C
1177398817,GA
1171204803,Start
1169899039,C
1172612101,C
1165897701,C
1179750176,B
1179047784,C
1179715253,C
1180182694,GA
1180183049,GA
1172126327,C
1165897857,C
1165897885,Start
1165900209,C
1178983908,GA
1165907199,C
1170821352,C
1170821329,B
1170821301,C
1170803523,C
1180229960,GA
1175940518,GA
1172824313,C
1172199382,C
1170687858,Start
1170653238,C
1170653179,Start
1170611380,C
1170712687,C
1170560894,GA
1170551934,C
1170533467,C
1170769395,C
1170675136,C
1165536708,C
1171577487,GA
1178598151,C
1177997437,C
1177997279,GA
1176823096,GA
1165748230,C
1179446101,C
1167403394,GA
1165901317,GA
1180151321,B
1179789551,C
1175817938,C
1173980886,GA
1178586845,GA
1173980770,GA
1180158177,C
1180158516,Start
1180160383,C
1180163184,Start
1178053664,C
1165538086,C
1172267401,GA
1165910061,C
1166014842,C
1165648909,GA
1180135617,GA
1166066762,C
1177138435,C
1177151430,GA
1177620803,C
1165508120,C
1166015166,C
1159466030,C
1166334344,GA
1179687265,C
1165536955,C
1171476971,GA
1179283923,C
1165749608,GA
1177663473,GA
1165749615,C
1168640039,C
1174942648,C
1167412585,C
1172116697,C
1176668558,C
1176667737,C
1176667481,C
1180189127,C
1180186521,C
1180186480,C
1165749713,C
1165897886,GA
1166293885,B
1165900709,C
1165644698,C
1165898295,GA
1165901561,C
1177977196,C
1165750813,C
1166205301,C
1166205374,Start
1165892602,C
1175222341,C
1170775782,C
1165903626,C
1178492911,C
1178495008,C
1165648012,C
1178939556,C
1169788396,C
1165894224,C
1180306417,C
1180289818,C
1180289669,C
1179945460,C
1180289222,C
1179722675,C
1179723395,C
1180148354,C
1167462997,GA
1180155479,C
1180155935,C
1179424576,GA
1174555301,C
1180134944,Start
1180393715,GA
1165650802,C
1165752496,C
1173288619,GA
1165900160,GA
1170924278,C
1176853921,C
1172553826,C
1165902106,C
1165752412,Start
1179753791,GA
1170215067,C
1176783691,C
1170210504,C
1168798519,C
1175327603,GA
1170081057,Start
1171269844,C
1170190286,C
1170174485,GA
1171268717,C
1165750685,GA
1165701182,C
1170164340,C
1170164135,Start
1169967959,Start
1170149318,GA
1169967833,GA
1170112123,C
1170107161,C
1170362033,Start
1170102293,C
1170102208,Start
1172062931,C
1169753133,C
1170085919,C
1172882125,C
1176455888,C
1176455721,GA
1176455630,C
1176456245,C
1166331573,C
1176494910,GA
1176466929,C
1172811170,GA
1172797752,C
1172797833,GA
1172489825,C
1172489722,C
1167440155,GA
1178428926,C
1167478541,GA
1179425494,C
1178208241,GA
1178204252,GA
1179050060,GA
1169789709,GA
1165751317,C
1179094638,C
1165752858,C
1177370212,GA
1175286290,GA
1179069251,GA
1166028950,GA
1179072254,GA
1165907168,GA
1165748875,C
1165904873,GA
1166017803,GA
1176768337,GA
1171221739,GA
1179094652,C
1173745799,GA
1173749424,C
1173689370,GA
1173622820,C
1178045195,GA
1178048947,C
1165900567,C
1176758105,C
1178297650,C
1178979211,C
1177957122,C
1178940963,C
1174638006,C
1174713049,C
1174679171,C
1174675326,C
1165906226,C
1175867622,B
1165895384,GA
1165899863,GA
1165537341,C
1173459378,GA
1165897348,GA
1176044065,C
1174827637,C
1177101672,GA
1177099334,GA
1166229515,GA
1177099126,C
1177099588,GA
1177610704,C
1165537780,GA
1165647935,C
1179559362,B
1174538495,GA
1165647599,GA
1174656516,C
1165907380,C
1179689830,GA
1180094228,C
1179692320,C
1180147362,C
1176125034,GA
1169511824,C
1169530334,C
1180165447,C
1169531165,C
1165891655,C
1165899264,GA
1165900770,C
1165747005,GA
1178944715,C
1165748478,GA
1165750711,C
1175889531,GA
1176513554,GA
1165904108,GA
1165906998,C
1171107984,C
1165752551,GA
1166229302,GA
1165903199,GA
1165752092,C
1177035472,GA
1172215504,C
1179171826,Start
1166855918,C
1165537062,C
1165539201,Start
1174815983,C
1172305259,Start
1172304928,C
1172289167,Start
1165899544,Start
1165900437,C
1173931315,C
1173933796,C
1170860731,GA
1166334524,GA
1172847562,C
1173655893,GA
1172445687,GA
1175663844,C
1165645752,C
1178926317,GA
1165508926,C
1174324010,GA
1179891492,FA
1166208052,C
1165508802,C
1167438526,C
1178926417,GA
1165645184,C
1179888663,FA
1166066786,GA
1179884819,GA
1179886577,GA
1179886658,GA
1177315419,B
1179882625,B
1179882211,FA
1179887018,B
1179905160,FA
1179887309,FA
1179888854,FA
1180351770,B
1179889593,GA
1179889673,GA
1179889747,FA
1179890095,FA
1179890933,GA
1179890952,FA
1179891020,B
1175278260,GA
1179891291,B
1179891605,FA
1179891653,GA
1173223720,FA
1179888310,GA
1179888184,FA
1179887770,GA
1180155822,B
1178942352,GA
1178942482,GA
1178942549,FA
1179886980,B
1178942915,GA
1179889502,B
1166067676,C
1166068265,C
1178943018,FA
1177528085,B
1165750331,C
1178943082,B
1166181451,GA
1178943118,FA
1177406760,GA
1165897620,GA
1166229133,Start
1166229261,C
1166231505,C
1177691846,GA
1179974992,GA
1165909839,GA
1166018037,GA
1166425087,C
1170414337,GA
1165750739,GA
1166425539,C
1177423799,C
1165893162,C
1165893551,C
1179120126,C
1165895538,GA
1177444174,C
1174439610,Start
1170413074,C
1177316395,GA
1165899834,C
1167775192,C
1166426263,C
1165907060,C
1179128496,C
1174910613,C
1179127874,C
1173882973,C
1165907032,C
1171766460,GA
1167468492,C
1175389211,GA
1167451024,C
1177260615,C
1177811280,GA
1167000771,C
1167000146,C
1177412783,C
1179882893,GA
1165895902,Start
1165902317,C
1165903489,C
1165903603,C
1165907097,C
1177885170,C
1165908405,GA
1179882388,B
1179889943,B
1177484126,Start
1177484646,C
1165894862,C
1165900193,C
1179370881,C
1169181574,C
1166018062,C
1166018195,GA
1166067653,C
1169537508,GA
1165746881,C
1165750647,GA
1165896712,C
1166014344,C
1166016037,B
1173841800,GA
1165650793,GA
1166180688,C
1173942647,GA
1167478450,GA
1166331654,C
1173567826,C
1179819234,C
1169982967,C
1179550339,GA
1179539428,GA
1166182136,C
1166210937,C
1173633033,C
1168966409,C
1175499404,GA
1165893894,GA
1176805999,C
1166230172,GA
1165909819,C
1166015678,GA
1166069484,C
1176782153,GA
1166210570,GA
1167450037,C
1173302194,C
1172087816,C
1166181194,C
1171595155,C
1166205652,C
1166206570,C
1166207388,C
1166209928,C
1153583165,GA
1165894278,C
1178747793,GA
1166182123,C
1166182467,C
1166207150,C
1166068978,C
1166205380,C
1166229587,GA
1149540487,C
1171290768,C
1165536485,C
1175060171,C
1165749825,C
1167467339,C
1177407421,C
1178318750,C
1169979573,C
1177241723,C
1172894633,B
1172611840,C
1179977204,B
1165902249,GA
1179141452,GA
1165903772,C
1177410703,C
1179881804,C
1165388779,Start
1165536338,GA
1168627220,C
1176596134,B
1165538809,C
1177360881,C
1178441818,C
1166068210,C
1175979325,Start
1165748920,C
1165892052,C
1166207247,C
1165894338,C
1180171638,C
1165902669,C
1166330452,C
1166332395,C
1165910036,C
1179216016,C
1166067667,C
1166069504,C
1124725911,C
1169183175,C
1165893975,GA
1166229695,C
1165899601,GA
1165900643,GA
1166231323,C
1179686359,C
1166068582,C
1166180872,C
1175649626,C
1176699848,GA
1176960015,C
1165748549,C
1170780584,C
1114997764,C
1165904661,GA
1166332136,C
1166639898,C
1165508290,Start
1165894883,C
1173075178,GA
1171256051,C
1177556066,GA
1166017493,C
1165538699,C
1172344825,GA
1165648109,C
1166069147,C
1166069616,C
1175774020,C
1179857600,GA
1176730916,C
1178698210,C
1149783961,C
1166415125,GA
1134037776,C
1165900876,C
1177333574,C
1173187209,C
1177774712,C
1177238444,C
1166017645,C
1110543891,C
1177084126,GA
1169595311,C
1177441568,C
1165650739,C
1168757355,C
1176585161,C
1169196730,GA
1168688770,C
1166205721,C
1166209135,GA
1168417783,C
1178720374,C
1166330011,GA
1179664802,B
1165904704,C
1117019161,C
1178721191,C
1166015646,C
1166206207,C
1166206533,C
1166331492,C
1158912625,C
1165749299,C
1165750354,C
1166181573,GA
1165892412,C
1177280396,GA
1180054755,GA
1165898016,C
1165898187,C
1165899852,C
1167293498,GA
1165902255,C
1165905105,C
1165906706,C
1165907161,C
1166016286,C
1170012515,C
1179209535,C
1166068262,C
1166069620,C
1166069762,C
1166180413,C
1166205749,Start
1177235812,C
1166208161,C
1166209155,C
1166210695,C
1166210908,C
1178648722,C
1166230603,C
1174806607,C
1166330381,C
1166332502,Start
1166333405,Start
1166333610,Start
1166067008,C
1167021192,C
1166205503,C
1167410474,C
1169237153,C
1166229347,C
1166229656,C
1141163803,GA
1166230668,Start
1166230901,C
1170879689,C
1172167882,C
1166330870,C
1166334096,C
1166334265,C
1166015042,C
1167304679,C
1176940240,GA
1166180139,C
1166180478,C
1166182499,C
1179690262,GA
1166209365,Start
1166211061,C
1166230544,C
1166231151,C
1166330302,GA
1166330942,GA
1166332361,C
1166332746,C
1166333448,C
1166015976,C
1062024182,C
1166017676,C
1166018382,C
1178221731,C
1170011943,C
1165960187,GA
1166229863,C
1166231164,C
1166330149,Start
1166331845,GA
1166333273,GA
1175272555,GA
1165908089,C
1174699634,C
1174700632,C
1174700750,C
1174700863,Start
1174700969,C
1174702280,C
1174702703,C
1174702946,Start
1174705268,Start
1174706366,C
1179521620,C
1174713328,C
1166205853,Start
1174715129,C
1174715467,C
1174722012,C
1166332184,C
1092261525,Start
1169467430,C
1166014958,GA
1166015470,C
1166067735,C
1083808845,C
1177213596,C
1169119790,C
1099633654,C
1166069205,C
1166180988,C
1166208350,GA
1166229820,C
1166231174,GA
1119356902,C
1166209728,C
1174674499,C
1166015378,C
1166067457,C
1166067660,C
1166208609,C
1172233077,C
1169198965,C
1166334194,C
1166016160,C
1166016424,C
1166017733,C
1166018832,C
1166068000,GA
1170275015,GA
1177096288,C
1177718383,C
1166331274,C
1167995842,C
1083977486,C
1166332158,C
1166332722,GA
1166333078,C
1166333713,C
1166016530,C
1166017649,GA
1169200251,C
1177533112,C
1178734460,C
1169244409,GA
1169757187,GA
1166181239,C
1166181732,GA
1166181912,C
1166206405,C
1175111749,C
1166331680,C
1166333263,C
1166333304,C
1170713132,C
1176407791,C
1175295438,C
1166018021,C
1166066344,GA
1166181476,Start
1166181726,Start
1166182395,GA
1166207496,C
1166207738,Start
1166208721,Start
1166208766,Start
1174504142,C
1166229001,C
1166229008,C
1179232359,C
1177472603,C
1166330726,Start
1166331403,GA
1177291741,C
1166333109,Start
1177991850,C
1166016990,C
1166067180,Start
1166067266,C
1166068219,C
1166207721,C
1166208542,C
1166229039,GA
1166230351,GA
1166332334,C
1166332612,C
1166334261,C
1166334421,C
1176661556,C
1166016440,Start
1166067053,C
1145714401,C
1166150794,C
1160860128,C
1169093804,C
1166181837,C
1166206253,C
1166207019,C
1176924415,C
1166230117,GA
1166231521,Start
1166330663,C
1168927911,C
1174179387,GA
1166332553,C
1173514767,C
1166333919,C
1165909997,Start
1166014980,Start
1166015032,GA
1166015587,C
1166016274,Start
1166017469,C
1173864767,GA
1166180615,C
1166180628,C
1166229136,C
1176614067,C
1166229652,C
1145141597,C
1166230372,C
1166231113,C
1166330508,C
1177827159,C
1166333221,C
1166333344,C
1179233185,C
1172806615,C
1166180703,GA
1166206020,C
1172095328,GA
1165899827,GA
1166332726,GA
1144785093,C
1174017523,C
1174344689,C
1165898851,C
1165907225,C
1153022876,GA
1173483495,C
1177195711,C
1173185688,GA
1176317917,GA
1158054638,B
1178431888,C
1178321304,GA
1176608571,C
1157197731,C
1176287215,C
1170486276,C
1174771932,C
1175857682,C
1176512776,C
1166330366,GA
1165538586,GA
1165751823,C
1165751964,C
1173387727,C
1165537067,C
1165647690,C
1166206788,GA
1165899963,C
1166332802,C
1170441057,C
1177211194,C
1178004899,C
1165893264,C
1180370500,GA
1179461862,GA
1160978587,GA
1165648026,GA
1172731144,C
1175378049,C
1165748391,C
1166180634,C
1169204534,GA
1178190618,B
1171007277,C
1169205917,C
1165902024,C
1142539863,C
1134835942,GA
1179080433,C
1165645278,C
1175309414,C
1179146232,C
1178294795,C
1172713539,C
1165896264,GA
1170496394,C
1165907339,C
1176606562,C
1172386160,GA
1180299327,GA
1177553935,GA
1176355686,C
1172086570,C
1180370504,B
1176896840,GA
1180412079,GA
1177898741,GA
1177609337,C
1172615925,GA
1175586552,C
1165647470,GA
1180345871,B
1169208328,C
1174531259,B
1171102753,B
1180344447,C
1180370499,C
1176352038,C
1175308942,C
1173197381,GA
1175758393,C
1175609833,C
1165895708,GA
1178960646,GA
1180345292,C
1180419191,C
1180370496,GA
1172491206,GA
1177667560,B
1175664721,GA
1175217947,GA
1173231308,C
1179344647,C
1170184878,C
1179567904,GA
1173235931,C
1177455918,GA
1165752337,GA
1177746829,C
1166329643,C
1165536152,C
1179578595,C
1165907493,C
1176437471,B
1178763189,GA
1170713399,GA
1162376216,C
1177071660,C
1167777500,C
1177248577,GA
1170714265,C
1177071279,GA
1135299836,GA
1176434473,C
1177211439,GA
1168072278,C
1166210212,C
1177435713,GA
1165902637,GA
1166333648,GA
1172720742,GA
1165537019,C
1166018676,C
1166067649,C
1166208994,C
1165896447,GA
1177018947,FA
1169212145,GA
1165897326,GA
1166230035,C
1170445909,C
1166331806,GA
1177587687,C
1176605573,GA
1178298332,GA
1173012193,C
1169369179,C
1166066260,C
1177218605,GA
1166207600,C
1133764730,GA
1179543153,GA
1165536636,GA
1165537533,C
1173465882,C
1165647247,GA
1166067429,C
1165647840,C
1165746895,GA
1174820772,C
1177543130,C
1180370495,C
1162810831,C
1179241498,GA
1174872804,C
1165900520,GA
1166329795,C
1180310881,GA
1178431766,GA
1180342883,B
1165905281,GA
1176401350,GA
1159624428,GA
1171021939,C
1174241926,C
1166018706,C
1166180336,GA
1175973831,C
1166206536,GA
1177249230,GA
1143599287,GA
1165895751,C
1179690562,C
1176431804,FA
1165537102,GA
1176649206,FA
1177873505,GA
1165748157,GA
1178659588,B
1179878050,C
1179729883,FA
1177843591,FA
1180370508,FA
1174714263,GA
1180126756,FA
1165894685,FA
1179266755,FA
1177218247,B
1179386060,FA
1176455318,GA
1172396223,GA
1176353978,GA
1169362787,C
1169212989,GA
1175259348,C
1166205596,GA
1165890214,GA
1171554578,C
1168330701,GA
1166230111,C
1165902355,GA
1180343069,GA
1166332873,GA
1165539189,C
1165644938,GA
1165752119,C
1166206861,C
1166209845,GA
1166330015,GA
1170561466,GA
1180411723,C
1177992041,GA
1170561645,C
1176603117,GA
1168282505,C
1179285706,C
1165644757,C
1165898711,C
1165906402,C
1178706033,GA
1179255870,C
1179285345,GA
1179285523,C
1179289641,C
1166787552,C
1175196167,GA
1180311473,C
1165644749,C
1172351383,C
1166067711,C
1166068113,C
1176035238,C
1166205477,GA
1166206711,C
1166209991,C
1165897119,C
1178759561,C
1166230267,C
1171248340,GA
1178732073,C
1176758698,C
1165748471,C
1177653799,C
1166180538,C
1165891719,C
1165894691,GA
1166208883,C
1165901168,C
1160221492,GA
1165904119,GA
1174073273,C
1165971500,C
1164589426,C
1147481395,C
1174103477,GA
1166182126,GA
1174082118,C
1171360000,C
1177362638,C
1166066387,GA
1179587825,GA
1166331024,GA
1166333594,C
1172421755,C
1166068297,GA
1174358149,GA
1166330945,GA
1115532614,GA
1173526626,GA
1177877610,C
1167842876,C
1179846596,C
1171673216,GA
1166069753,C
1166018076,GA
1170528247,GA
1165910075,C
1166068216,GA
1177766482,GA
1167310493,GA
1165894551,GA
1167277114,C
1166211042,C
1178149804,C
1175008062,GA
1166230647,GA
1180137744,C
1180043873,C
1166068055,GA
1174091911,C
1166229536,GA
1166229544,GA
1175304791,C
1166230468,C
1166360777,C
1180049410,C
1180111643,C
1167977208,GA
1167977220,GA
1180047947,GA
1178719684,GA
1165910032,GA
1174671096,GA
1178568387,B
1169543060,GA
1166206493,C
1173748573,C
1166358331,GA
1165901625,C
1175009843,C
1166333152,GA
1175306144,C
1165899757,GA
1178033128,C
1180317252,C
1175679907,C
1177464813,C
1166015332,C
1171784460,C
1176149968,C
1175680668,GA
1175134504,C
1178255578,GA
1166069443,C
1166180416,C
1175009434,C
1172365281,GA
1175413748,C
1165902789,C
1166181864,C
1167280390,GA
1166180351,C
1166333094,C
1174238319,C
1180279512,GA
1176965256,GA
1166208090,C
1166333139,GA
1166015052,C
1178568365,C
1166068032,C
1174003566,C
1166069727,C
1176166911,GA
1166208175,C
1168510765,C
1166230049,GA
1166333470,C
1166334443,C
1174791682,C
1173515436,GA
1174237177,C
1165892915,C
1172244443,C
1166180611,GA
1166180860,C
1166205802,C
1175304922,C
1166209170,C
1176605318,C
1167547233,C
1175008835,C
1166066476,C
1166394945,GA
1166181609,C
1166815318,C
1176690107,GA
1179379827,C
1168876819,C
1166679520,C
1175411988,GA
1175379454,C
1166016168,C
999751661,C
1166210069,GA
1175008261,C
1166017315,C
1174679545,GA
1180118704,B
1166211284,GA
1166229894,GA
1175008638,C
1172746777,C
1166182315,C
1174459252,GA
1165907741,C
1166015789,GA
1175511487,GA
1179386970,C
1175305092,GA
1165907330,GA
1166211243,C
1166331920,GA
1175009159,C
1166211032,GA
1177398203,C
1165903412,C
1166609578,C
1133750639,C
1166331615,GA
1092064778,C
1166333125,C
1172233720,GA
1166015371,C
1165902941,C
1176121671,C
1169215543,GA
1174177339,C
1171182845,GA
1166016186,C
1166016567,GA
1177467526,C
1168422406,GA
1166209430,C
1168425479,GA
1166230339,GA
1166331227,GA
1166331738,C
1175008736,C
1173609464,GA
1166067566,GA
1174333869,GA
1166229139,C
1172112017,C
1178517461,C
1166205821,GA
1166206606,GA
1167505074,C
1166231540,C
1172362623,GA
1176007804,C
1166180490,GA
1172363693,GA
1172364354,GA
1166208385,GA
1166334216,GA
1166014748,C
1166016986,GA
1174679644,GA
1166180597,GA
1174723518,C
1166229498,C
1166229710,C
1157445984,GA
1171821922,GA
1166068302,GA
1174705225,GA
1180054365,GA
1166180314,GA
1166180865,GA
1165897312,GA
1174244538,C
1166068826,GA
1172231281,GA
1171168662,GA
1178818136,C
1165538913,C
1166068496,GA
1165752029,GA
1178922356,GA
1166332943,GA
1166017066,GA
1166019005,GA
1172181257,C
1175416108,C
1166211363,C
1166231449,GA
1166067578,C
1166209736,C
1179685621,B
1175099068,C
1165907750,C
1170406970,GA
1174433562,C
1166211426,GA
1165893104,C
1176940920,C
1165537575,C
1165747267,C
1175485937,C
1167954194,GA
1169592830,C
1165748787,C
1173362750,GA
1165896934,GA
1178641645,C
1165746946,C
1165893941,GA
1165903235,GA
1173162213,C
1165751407,GA
1165892698,C
1174697705,C
1165508014,GA
1175802992,C
1173014346,C
1165892282,GA
1166353255,C
1169515180,GA
1178857856,GA
1180219481,B
1167446605,C
1165892647,C
1165895276,GA
1179598051,GA
1176944946,GA
1165752135,C
1177471705,C
1180118771,C
1165900988,C
1165969228,GA
1173245991,GA
1174702428,C
1165748076,GA
1170266368,C
1165896121,C
1135614965,C
1143504077,C
1179410609,C
1176150585,GA
1169185459,C
1165893214,B
1165898715,C
1174696284,C
1165897195,GA
1165897737,C
1174694048,B
1179467284,C
1177838809,C
1178576779,C
1170423272,GA
1165748116,C
1165895335,C
1165536297,C
1172481931,C
1179886656,GA
1169122758,GA
1165907526,C
1176357503,GA
1175580291,GA
1177550755,C
1173638005,GA
1165901539,C
1176202702,C
1167717133,GA
1165644506,C
1179692466,C
1165895012,GA
1165898011,C
1166365087,C
